source_x,source_y,reference_x,reference_y,confidence
288.5,136.5,300.5,120.5,0.9753206
304.5,136.5,316.5,122.5,0.9904127
510.5,138.5,522.5,124.5,0.9981755
1194.5,138.5,1206.5,124.5,0.9987983
1356.5,140.5,1368.5,126.5,0.99768776
1704.5,142.5,1716.5,130.5,0.99669874
420.5,148.5,432.5,134.5,0.99836564
800.5,148.5,812.5,132.5,0.9977058
636.5,150.5,648.5,136.5,0.99641424
146.5,152.5,158.5,136.5,0.9953432
374.5,152.5,386.5,136.5,0.9965779
540.5,152.5,552.5,138.5,0.999139
990.5,154.5,1002.5,140.5,0.9983029
330.5,156.5,342.5,142.5,0.9963109
872.5,156.5,882.5,142.5,0.91672516
1048.5,158.5,1060.5,146.5,0.99854606
838.5,160.5,848.5,144.5,0.6907533
1078.5,160.5,1090.5,146.5,0.997249
1224.5,160.5,1236.5,148.5,0.9994356
520.5,164.5,532.5,148.5,0.99754286
764.5,166.5,774.5,150.5,0.9966121
1006.5,168.5,1020.5,154.5,0.9914291
1504.5,170.5,1518.5,158.5,0.998301
634.5,172.5,644.5,158.5,0.9956487
784.5,172.5,794.5,156.5,0.9989321
924.5,174.5,938.5,160.5,0.98671514
1584.5,182.5,1596.5,168.5,0.99295384
2008.5,182.5,2020.5,170.5,0.74662465
854.5,184.5,864.5,170.5,0.9951487
478.5,186.5,488.5,172.5,0.9901153
670.5,188.5,682.5,174.5,0.9977585
454.5,190.5,466.5,176.5,0.9979102
1886.5,190.5,1898.5,178.5,0.994069
1080.5,192.5,1092.5,180.5,0.99738634
1754.5,192.5,1766.5,180.5,0.9831516
1500.5,196.5,1512.5,184.5,0.9984032
1362.5,202.5,1372.5,190.5,0.83507764
250.5,204.5,262.5,188.5,0.99720716
380.5,204.5,390.5,188.5,0.9946583
592.5,204.5,604.5,190.5,0.9970772
1760.5,204.5,1770.5,190.5,0.78510576
538.5,206.5,550.5,190.5,0.99833685
574.5,206.5,586.5,190.5,0.99270713
764.5,206.5,774.5,192.5,0.9995258
142.5,212.5,154.5,198.5,0.9876807
170.5,214.5,182.5,198.5,0.9883791
1462.5,214.5,1476.5,202.5,0.99894416
1544.5,214.5,1556.5,202.5,0.9976015
1852.5,216.5,1866.5,204.5,0.9973665
1928.5,216.5,1940.5,204.5,0.98800385
736.5,220.5,746.5,206.5,0.99896973
628.5,222.5,640.5,208.5,0.9990681
1110.5,226.5,1120.5,214.5,0.9959828
254.5,228.5,264.5,212.5,0.9816754
498.5,228.5,508.5,212.5,0.9933563
700.5,228.5,712.5,214.5,0.99783534
794.5,228.5,806.5,212.5,0.99887747
868.5,228.5,880.5,212.5,0.99952817
658.5,230.5,670.5,214.5,0.9956091
220.5,232.5,232.5,216.5,0.99806565
1016.5,234.5,1030.5,220.5,0.99815834
1084.5,236.5,1096.5,222.5,0.99731964
1774.5,236.5,1786.5,224.5,0.9658739
1970.5,236.5,1984.5,224.5,0.99480474
188.5,238.5,198.5,224.5,0.99500155
1190.5,238.5,1202.5,224.5,0.98586816
1060.5,240.5,1072.5,226.5,0.99926555
892.5,242.5,904.5,228.5,0.9995655
1638.5,246.5,1650.5,232.5,0.99907345
1848.5,246.5,1860.5,234.5,0.99802774
