source_x,source_y,reference_x,reference_y,confidence,phase_refined,phase_dx,phase_dy,phase_response,final_residual_px
846.0,80.0,846.2152016943845,79.99717019404994,0.9742565,True,-0.974598305615423,0.4429201940499432,0.19482392807006835,0.11514963789525823
892.0,60.0,892.7530611138537,59.50919160511023,0.61574167,True,-0.6138788861462565,-0.3136423948897651,0.4782982967376709,0.6413999695526438
774.0,796.0,774.7769,796.9652,0.2204136,False,10.526914775752621,-12.553806914230947,0.1940944061279297,0.6245816981262925
718.0,164.0,717.7197227658228,163.5297189176927,0.66167,True,0.7274727658228102,0.48345891769269045,0.606415470123291,0.7295047688861342
908.0,72.0,908.1954495004652,72.1606484735872,0.42307606,True,-0.7059204995348374,-1.080455526412802,0.5663491561889649,0.3173608878478527
541.0,760.0,541.46356,760.91046,0.22889647,False,-10.167016967993696,-2.5849166541156805,0.25961459312438967,0.5463735588358357
894.0,52.0,895.4524377007581,50.160258354591534,0.82922566,True,0.06699770075804423,-1.638409645408462,0.30831256866455076,2.094798964642665
656.0,204.0,657.7093329388055,204.17902314674086,0.9893633,True,2.3948829388055017,-1.2371168532591525,0.20312240982055665,1.4098985856306236
852.0,764.0,852.9431,765.00867,0.4856038,False,-5.784916615686754,0.5240802107781057,0.2350517463684082,0.746501793512384
862.0,60.0,861.7976775753862,60.30221608240805,0.99072057,True,0.8576775753861199,0.9843980824080525,0.47980658416748045,0.5995474481731697
924.0,100.0,924.2167261091688,100.30070128659578,0.24659431,True,-0.763373890831204,-0.9452887134042278,0.5181268215179443,0.44949505961227953
766.0,800.0,766.8811,800.9243,0.5187451,False,-16.97861014667145,2.9560137600618077,0.04976106071472168,0.5821052930184007
854.0,80.0,854.7205480324326,79.06333373375601,0.37239817,True,-0.6557519675674186,-1.4915962662439917,0.2496034725189209,0.9559186330727597
732.0,148.0,731.6195170613698,148.6336012669957,0.44000363,True,-0.9989829386302169,1.6809312669956924,0.3959979440689087,0.9165749930139045
924.0,92.0,923.5945100482294,92.59645510455213,0.7301622,True,-1.0672299517705959,-0.8853108954478586,0.5454212783813477,0.9862450261738257
734.0,148.0,734.6724082023542,148.34097558105697,0.21463673,True,0.24870820235414826,1.5385755810569641,0.34180095291137697,0.5424715347321794
846.0,780.0,847.3564,779.3207,0.35331932,False,-0.3026843958797052,-3.7519939875210824,0.2999245101928711,1.12418881060211
860.0,60.0,859.6586013815962,59.82935239752064,0.9844242,True,1.01250138159617,0.22472639752063017,0.422231224822998,0.5467021840545546
908.0,196.0,907.41064,197.45929,0.3265729,False,-7.067458284980148,-3.6486307683607713,-0.07733292541503907,1.7903145614255362
844.0,80.0,844.8710318147992,80.70016339850261,0.9344895,True,-0.4849281852007934,1.2183593985026135,0.31055002632141115,1.045111519852108
576.0,468.0,576.0512,469.4571,0.20415723,False,-4.169661179507418,-5.660989001467563,0.1900080415725708,1.2882063056863533
742.0,148.0,743.1175,148.93506,0.45998582,False,-0.04945801372863201,-4.339254452446095,0.11896525373458862,1.280964488767121
870.0,52.0,870.0219130572875,50.71091494903884,0.8373114,True,-1.4014869427124381,-0.8109580509611582,0.44207423219680786,1.1554455725385873
918.0,96.0,917.4152588539808,95.203642695647,0.30978304,True,-0.1958411460191627,-2.398137304353007,0.44895538558959963,1.0485228504574184
854.0,68.0,854.6240189023223,68.16231172648776,0.35387135,True,-0.42463109767768614,1.1866217264877505,0.34679800491333007,0.5061200818343271
862.0,68.0,861.1345640106664,67.63236679583565,0.676453,True,0.5256640106664285,-1.192173204164341,0.4251306173324585,1.1015871337226808
884.0,52.0,883.8528512444976,50.91730508418799,0.2605142,True,1.203751244497628,-0.5170779158120062,0.28419165649414063,0.9906785729597413
616.0,468.0,616.1258570226678,467.29898044206243,0.21342695,True,-0.21148297733228105,0.7130404420624323,0.24653740463256835,1.013052038242047
