source_x,source_y,raw_reference_x,raw_reference_y,geometric_reference_x,geometric_reference_y,refined_reference_x,refined_reference_y,phase_response,shift_x,shift_y,raw_gt_error_px,geometric_gt_error_px,refined_gt_error_px
1290.5747,943.13477,1195.979,1025.7778,1195.9713,1025.8021,1195.9259,1025.8796,0.961495,-0.045410786,0.07747271,0.08181371,0.06490767,0.06193971
1491.7656,798.4717,1398.9049,928.0495,1398.931,928.04877,1398.9655,928.0431,0.973899,0.034426507,-0.0056972187,0.04071905,0.06556202,0.10031068
1491.7656,798.4717,1398.9049,928.0495,1398.931,928.04877,1398.9655,928.0431,0.973899,0.034426507,-0.0056972187,0.04071905,0.06556202,0.10031068
1727.8958,935.23065,1588.7388,1087.7755,1588.7452,1087.7632,1588.841,1087.8647,0.9498686,0.09572696,0.101536475,0.057550553,0.06602785,0.18064283
1703.1407,1002.48315,1555.9722,1144.0509,1555.9658,1144.0652,1556.0735,1144.1234,0.9411913,0.10763894,0.058235604,0.07662205,0.065878734,0.17634052
1643.4149,991.1198,1504.2936,1124.4457,1504.2881,1124.4633,1504.1763,1124.352,0.98196495,-0.11179626,-0.111168645,0.07697402,0.06555585,0.13691534
1766.1298,903.48804,1627.9823,1065.4014,1627.9865,1065.3805,1627.9519,1065.2958,0.96118295,-0.034495555,-0.08476856,0.059836496,0.06599682,0.105586305
1766.1298,903.48804,1627.9823,1065.4014,1627.9865,1065.3805,1627.9519,1065.2958,0.96118295,-0.034495555,-0.08476856,0.059836496,0.06599682,0.105586305
1865.0864,932.44037,1712.007,1106.925,1712.0101,1106.9227,1712.0286,1106.8746,0.98134786,0.018408133,-0.04806607,0.06262873,0.06625979,0.104803815
1881.1772,828.5463,1742.815,1016.44415,1742.817,1016.44836,1742.8479,1016.4478,0.9524782,0.03086142,-0.00053815375,0.06564277,0.06643867,0.09674719
1881.1772,828.5463,1742.815,1016.44415,1742.817,1016.44836,1742.8479,1016.4478,0.9524782,0.03086142,-0.00053815375,0.06564277,0.06643867,0.09674719
1794.4329,878.0704,1657.3357,1047.079,1657.3381,1047.0925,1657.339,1047.154,0.97584367,0.0008392811,0.06148234,0.06856832,0.06611491,0.07879447
