source_x,source_y,reference_x,reference_y,confidence,ground_truth_error_px
585.1429,78.01905,700.76764,139.93219,0.99950653,0.1515015
604.64764,78.01905,718.4004,142.11507,0.92211646,0.9027443
643.65717,78.01905,752.27325,148.95207,0.5677672,1.0564222
682.6667,78.01905,787.91077,155.65254,0.60843587,0.4511887
702.17145,78.01905,805.81494,157.51274,0.920024,0.908497
721.6762,78.01905,823.7037,160.85345,0.9617406,0.84213257
741.18097,78.01905,840.90784,163.80424,0.79370594,0.820166
760.6857,78.01905,858.0205,167.34456,0.38502568,0.31108305
780.1905,78.01905,875.56995,171.02509,0.9974909,0.2973161
799.69525,78.01905,893.1058,173.98375,0.99824876,0.20315553
819.2,78.01905,910.29333,175.97125,0.97354424,0.93212104
858.20953,78.01905,944.98596,183.47064,0.40043798,0.5866681
897.21906,78.01905,980.4112,189.35246,0.96969604,0.17753477
916.7238,78.01905,996.988,191.00754,0.995214,1.499333
936.22864,78.01905,1014.36566,195.03088,0.9974226,0.93395174
955.7334,78.01905,1032.9781,199.01111,0.9991903,0.63409567
975.23816,78.01905,1050.0686,201.17921,0.96796197,0.35352227
1033.7524,78.01905,1101.7454,210.57315,0.3347668,0.8254133
1053.2572,78.01905,1119.3987,214.27823,0.8626767,0.7563754
1072.762,78.01905,1137.6608,216.71846,0.9737599,0.27084178
1092.2667,78.01905,1154.9661,219.47713,0.98974574,0.51784295
1111.7715,78.01905,1172.7733,222.85147,0.93205124,0.43511266
1131.2762,78.01905,1189.9927,226.27536,0.7601951,0.18011065
1150.781,78.01905,1207.5227,229.05127,0.9970279,0.2685283
1170.2858,78.01905,1225.138,232.65033,0.9947387,0.48966774
1189.7905,78.01905,1242.819,234.52962,0.9751638,1.0322393
1209.2953,78.01905,1259.6737,238.50478,0.90599644,0.051304527
1248.3048,78.01905,1293.9272,244.86867,0.40306568,0.74743164
1267.8096,78.01905,1311.8411,247.89136,0.98559606,0.3159485
1287.3143,78.01905,1328.6879,250.77036,0.99942905,0.87109023
1306.8191,78.01905,1346.6384,253.64891,0.9997546,0.43889573
1326.3239,78.01905,1364.7869,256.11972,0.99942124,0.8773214
1345.8286,78.01905,1382.0115,259.02554,0.9879603,0.9985546
1384.8381,78.01905,1416.2468,265.71054,0.8257209,0.78012896
1423.8477,78.01905,1451.2887,272.02823,0.5274151,0.5930492
1443.3524,78.01905,1469.7736,275.04303,0.9266905,0.6381719
1462.8572,78.01905,1487.1797,277.89697,0.9611981,0.75606143
1482.3619,78.01905,1503.7598,281.72482,0.6722706,0.44699743
1501.8667,78.01905,1521.0084,284.13025,0.57961667,0.8231947
1521.3715,78.01905,1539.7078,287.9012,0.9983038,0.6252289
1540.8762,78.01905,1556.5427,291.34985,0.9993784,0.53789973
1560.381,78.01905,1574.0873,293.08472,0.9958867,0.8088915
1579.8857,78.01905,1592.1106,297.42493,0.95038086,0.76745164
1599.3905,78.01905,1609.6333,299.2077,0.4077945,1.0816239
1638.4,78.01905,1644.1466,306.58423,0.9475586,0.4619617
1657.9048,78.01905,1661.3367,309.5878,0.99802864,0.30096418
1677.4095,78.01905,1678.8672,312.03198,0.9998779,0.34002453
1696.9143,78.01905,1696.4509,315.27264,0.99969894,0.25323156
